Date,Year,Month,Month_Name,YearMonth,Day,Week,Learner_ID,Cohort,Track,Name,Participation_Score,Comments_Made,Questions_Asked,Attended_Session
2026-01-14,2026,1,January,2026-01,Wednesday,2,PB_C2_003,Cohort 2,Power BI,Lisa Nguyen,7.9,15,6,True
2026-01-14,2026,1,January,2026-01,Wednesday,2,PB_C2_004,Cohort 2,Power BI,Daniel Mitchell,5.5,1,3,True
2026-01-14,2026,1,January,2026-01,Wednesday,2,PB_C2_005,Cohort 2,Power BI,Steven Jones,10.0,0,5,True
2026-01-14,2026,1,January,2026-01,Wednesday,2,PB_C2_006,Cohort 2,Power BI,Edward Choi,0.0,0,0,False
2026-01-14,2026,1,January,2026-01,Wednesday,2,PB_C2_007,Cohort 2,Power BI,Donald Wilson,8.1,2,1,True
2026-01-14,2026,1,January,2026-01,Wednesday,2,PB_C2_008,Cohort 2,Power BI,Lucas Scott,7.3,3,0,True
2026-01-14,2026,1,January,2026-01,Wednesday,2,PB_C2_009,Cohort 2,Power BI,Lucas Flores,0.0,0,0,False
2026-01-14,2026,1,January,2026-01,Wednesday,2,PB_C2_010,Cohort 2,Power BI,Emeka Rogers,6.8,7,3,True
2026-01-14,2026,1,January,2026-01,Wednesday,2,PB_C2_011,Cohort 2,Power BI,Yuki Chen,0.0,0,0,False
2026-01-14,2026,1,January,2026-01,Wednesday,2,PB_C2_012,Cohort 2,Power BI,Jacob Liu,6.7,14,3,True
2026-01-14,2026,1,January,2026-01,Wednesday,2,PB_C2_013,Cohort 2,Power BI,Brian Harris,5.9,9,2,True
2026-01-14,2026,1,January,2026-01,Wednesday,2,PB_C2_014,Cohort 2,Power BI,Valentina Young,10.0,3,0,True
2026-01-14,2026,1,January,2026-01,Wednesday,2,PB_C2_015,Cohort 2,Power BI,Nancy Rivera,1.0,3,0,True
2026-01-14,2026,1,January,2026-01,Wednesday,2,PB_C2_016,Cohort 2,Power BI,Diego Smith,8.1,7,0,True
2026-01-14,2026,1,January,2026-01,Wednesday,2,PB_C2_017,Cohort 2,Power BI,Dorothy Wright,10.0,2,4,True
2026-01-14,2026,1,January,2026-01,Wednesday,2,PB_C2_018,Cohort 2,Power BI,Lisa Hill,5.9,5,4,True
2026-01-14,2026,1,January,2026-01,Wednesday,2,PB_C2_019,Cohort 2,Power BI,Cynthia Wright,2.7,4,2,True
2026-01-14,2026,1,January,2026-01,Wednesday,2,PB_C2_020,Cohort 2,Power BI,Donald Kumar,3.2,5,0,True
2026-01-14,2026,1,January,2026-01,Wednesday,2,PB_C2_021,Cohort 2,Power BI,Vijay Clark,7.4,6,4,True
2026-01-14,2026,1,January,2026-01,Wednesday,2,PB_C2_022,Cohort 2,Power BI,Carol Mehta,8.4,5,2,True
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_001,Cohort 2,Power BI,Barbara Martinez,7.1,6,0,True
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_002,Cohort 2,Power BI,Jonathan Edwards,7.1,6,3,True
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_003,Cohort 2,Power BI,Lisa Nguyen,10.0,17,5,True
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_004,Cohort 2,Power BI,Daniel Mitchell,8.5,8,1,True
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_005,Cohort 2,Power BI,Steven Jones,8.5,0,2,True
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_006,Cohort 2,Power BI,Edward Choi,0.0,0,0,False
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_007,Cohort 2,Power BI,Donald Wilson,0.0,0,0,False
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_008,Cohort 2,Power BI,Lucas Scott,8.3,9,4,True
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_009,Cohort 2,Power BI,Lucas Flores,4.6,2,2,True
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_010,Cohort 2,Power BI,Emeka Rogers,0.0,0,0,False
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_011,Cohort 2,Power BI,Yuki Chen,0.0,0,0,False
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_012,Cohort 2,Power BI,Jacob Liu,10.0,10,3,True
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_013,Cohort 2,Power BI,Brian Harris,9.5,12,1,True
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_014,Cohort 2,Power BI,Valentina Young,5.1,2,5,True
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_015,Cohort 2,Power BI,Nancy Rivera,1.0,2,1,True
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_016,Cohort 2,Power BI,Diego Smith,0.0,0,0,False
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_017,Cohort 2,Power BI,Dorothy Wright,9.8,15,7,True
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_018,Cohort 2,Power BI,Lisa Hill,5.5,9,3,True
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_019,Cohort 2,Power BI,Cynthia Wright,6.3,0,1,True
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_020,Cohort 2,Power BI,Donald Kumar,3.1,3,1,True
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_021,Cohort 2,Power BI,Vijay Clark,7.1,13,1,True
2026-01-15,2026,1,January,2026-01,Thursday,2,PB_C2_022,Cohort 2,Power BI,Carol Mehta,6.8,10,0,True
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_001,Cohort 2,Power BI,Barbara Martinez,9.7,0,1,True
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_002,Cohort 2,Power BI,Jonathan Edwards,0.0,0,0,False
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_003,Cohort 2,Power BI,Lisa Nguyen,10.0,13,2,True
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_004,Cohort 2,Power BI,Daniel Mitchell,7.6,2,4,True
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_005,Cohort 2,Power BI,Steven Jones,9.6,4,7,True
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_006,Cohort 2,Power BI,Edward Choi,0.0,0,0,False
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_007,Cohort 2,Power BI,Donald Wilson,7.2,4,4,True
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_008,Cohort 2,Power BI,Lucas Scott,7.2,3,1,True
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_009,Cohort 2,Power BI,Lucas Flores,4.5,0,2,True
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_010,Cohort 2,Power BI,Emeka Rogers,5.9,3,2,True
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_011,Cohort 2,Power BI,Yuki Chen,0.0,0,0,False
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_012,Cohort 2,Power BI,Jacob Liu,8.2,13,4,True
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_013,Cohort 2,Power BI,Brian Harris,6.2,13,5,True
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_014,Cohort 2,Power BI,Valentina Young,6.3,11,2,True
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_015,Cohort 2,Power BI,Nancy Rivera,0.0,0,0,False
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_016,Cohort 2,Power BI,Diego Smith,5.2,11,3,True
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_017,Cohort 2,Power BI,Dorothy Wright,10.0,3,5,True
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_018,Cohort 2,Power BI,Lisa Hill,5.1,1,4,True
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_019,Cohort 2,Power BI,Cynthia Wright,3.9,2,2,True
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_020,Cohort 2,Power BI,Donald Kumar,3.3,1,2,True
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_021,Cohort 2,Power BI,Vijay Clark,8.6,14,2,True
2026-01-16,2026,1,January,2026-01,Friday,2,PB_C2_022,Cohort 2,Power BI,Carol Mehta,7.7,5,5,True
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_001,Cohort 2,Power BI,Barbara Martinez,8.2,0,5,True
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_002,Cohort 2,Power BI,Jonathan Edwards,0.0,0,0,False
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_003,Cohort 2,Power BI,Lisa Nguyen,10.0,12,8,True
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_004,Cohort 2,Power BI,Daniel Mitchell,9.2,14,4,True
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_005,Cohort 2,Power BI,Steven Jones,10.0,4,3,True
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_006,Cohort 2,Power BI,Edward Choi,0.0,0,0,False
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_007,Cohort 2,Power BI,Donald Wilson,0.0,0,0,False
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_008,Cohort 2,Power BI,Lucas Scott,6.1,6,5,True
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_009,Cohort 2,Power BI,Lucas Flores,0.0,0,0,False
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_010,Cohort 2,Power BI,Emeka Rogers,0.0,0,0,False
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_011,Cohort 2,Power BI,Yuki Chen,0.0,0,0,False
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_012,Cohort 2,Power BI,Jacob Liu,8.7,8,1,True
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_013,Cohort 2,Power BI,Brian Harris,10.0,6,3,True
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_014,Cohort 2,Power BI,Valentina Young,6.2,12,3,True
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_015,Cohort 2,Power BI,Nancy Rivera,3.4,0,1,True
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_016,Cohort 2,Power BI,Diego Smith,6.6,5,1,True
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_017,Cohort 2,Power BI,Dorothy Wright,7.5,17,8,True
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_018,Cohort 2,Power BI,Lisa Hill,4.5,3,1,True
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_019,Cohort 2,Power BI,Cynthia Wright,0.0,0,0,False
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_020,Cohort 2,Power BI,Donald Kumar,0.0,0,0,False
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_021,Cohort 2,Power BI,Vijay Clark,8.1,2,0,True
2026-01-19,2026,1,January,2026-01,Monday,3,PB_C2_022,Cohort 2,Power BI,Carol Mehta,3.8,2,2,True
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_001,Cohort 2,Power BI,Barbara Martinez,5.5,7,6,True
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_002,Cohort 2,Power BI,Jonathan Edwards,4.7,1,2,True
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_003,Cohort 2,Power BI,Lisa Nguyen,10.0,1,5,True
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_004,Cohort 2,Power BI,Daniel Mitchell,4.7,10,5,True
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_005,Cohort 2,Power BI,Steven Jones,7.3,12,1,True
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_006,Cohort 2,Power BI,Edward Choi,0.0,0,0,False
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_007,Cohort 2,Power BI,Donald Wilson,9.8,1,0,True
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_008,Cohort 2,Power BI,Lucas Scott,9.1,10,2,True
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_009,Cohort 2,Power BI,Lucas Flores,5.8,2,2,True
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_010,Cohort 2,Power BI,Emeka Rogers,0.0,0,0,False
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_011,Cohort 2,Power BI,Yuki Chen,0.0,0,0,False
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_012,Cohort 2,Power BI,Jacob Liu,8.5,0,7,True
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_013,Cohort 2,Power BI,Brian Harris,8.6,12,0,True
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_014,Cohort 2,Power BI,Valentina Young,9.0,5,3,True
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_015,Cohort 2,Power BI,Nancy Rivera,0.0,0,0,False
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_016,Cohort 2,Power BI,Diego Smith,5.9,1,2,True
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_017,Cohort 2,Power BI,Dorothy Wright,7.3,6,3,True
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_018,Cohort 2,Power BI,Lisa Hill,7.9,7,1,True
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_019,Cohort 2,Power BI,Cynthia Wright,5.9,6,2,True
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_020,Cohort 2,Power BI,Donald Kumar,0.0,0,0,False
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_021,Cohort 2,Power BI,Vijay Clark,8.1,12,2,True
2026-01-20,2026,1,January,2026-01,Tuesday,3,PB_C2_022,Cohort 2,Power BI,Carol Mehta,0.0,0,0,False
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_001,Cohort 2,Power BI,Barbara Martinez,6.6,1,1,True
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_002,Cohort 2,Power BI,Jonathan Edwards,9.2,10,5,True
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_003,Cohort 2,Power BI,Lisa Nguyen,9.4,6,7,True
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_004,Cohort 2,Power BI,Daniel Mitchell,6.3,5,3,True
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_005,Cohort 2,Power BI,Steven Jones,10.0,16,2,True
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_006,Cohort 2,Power BI,Edward Choi,0.0,0,0,False
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_007,Cohort 2,Power BI,Donald Wilson,5.4,10,5,True
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_008,Cohort 2,Power BI,Lucas Scott,4.7,7,0,True
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_009,Cohort 2,Power BI,Lucas Flores,7.7,8,1,True
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_010,Cohort 2,Power BI,Emeka Rogers,0.0,0,0,False
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_011,Cohort 2,Power BI,Yuki Chen,0.0,0,0,False
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_012,Cohort 2,Power BI,Jacob Liu,10.0,4,4,True
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_013,Cohort 2,Power BI,Brian Harris,5.3,11,0,True
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_014,Cohort 2,Power BI,Valentina Young,7.8,3,5,True
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_015,Cohort 2,Power BI,Nancy Rivera,2.5,0,0,True
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_016,Cohort 2,Power BI,Diego Smith,6.2,11,4,True
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_017,Cohort 2,Power BI,Dorothy Wright,8.9,10,0,True
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_018,Cohort 2,Power BI,Lisa Hill,3.6,4,2,True
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_019,Cohort 2,Power BI,Cynthia Wright,0.0,0,0,False
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_020,Cohort 2,Power BI,Donald Kumar,0.0,0,0,False
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_021,Cohort 2,Power BI,Vijay Clark,9.2,8,5,True
2026-01-21,2026,1,January,2026-01,Wednesday,3,PB_C2_022,Cohort 2,Power BI,Carol Mehta,5.2,10,1,True
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_001,Cohort 2,Power BI,Barbara Martinez,7.2,11,5,True
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_002,Cohort 2,Power BI,Jonathan Edwards,8.9,7,2,True
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_003,Cohort 2,Power BI,Lisa Nguyen,8.4,0,0,True
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_004,Cohort 2,Power BI,Daniel Mitchell,5.2,2,3,True
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_005,Cohort 2,Power BI,Steven Jones,10.0,0,5,True
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_006,Cohort 2,Power BI,Edward Choi,0.0,0,0,False
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_007,Cohort 2,Power BI,Donald Wilson,8.4,6,4,True
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_008,Cohort 2,Power BI,Lucas Scott,4.6,9,3,True
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_009,Cohort 2,Power BI,Lucas Flores,0.0,0,0,False
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_010,Cohort 2,Power BI,Emeka Rogers,4.6,5,0,True
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_011,Cohort 2,Power BI,Yuki Chen,9.6,6,6,True
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_012,Cohort 2,Power BI,Jacob Liu,8.0,14,7,True
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_013,Cohort 2,Power BI,Brian Harris,7.9,13,4,True
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_014,Cohort 2,Power BI,Valentina Young,7.8,8,0,True
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_015,Cohort 2,Power BI,Nancy Rivera,0.0,0,0,False
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_016,Cohort 2,Power BI,Diego Smith,5.3,8,0,True
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_017,Cohort 2,Power BI,Dorothy Wright,10.0,6,2,True
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_018,Cohort 2,Power BI,Lisa Hill,0.0,0,0,False
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_019,Cohort 2,Power BI,Cynthia Wright,3.7,3,2,True
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_020,Cohort 2,Power BI,Donald Kumar,5.0,3,2,True
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_021,Cohort 2,Power BI,Vijay Clark,8.1,6,2,True
2026-01-22,2026,1,January,2026-01,Thursday,3,PB_C2_022,Cohort 2,Power BI,Carol Mehta,6.2,1,0,True
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_001,Cohort 2,Power BI,Barbara Martinez,7.0,12,0,True
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_002,Cohort 2,Power BI,Jonathan Edwards,7.8,4,3,True
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_003,Cohort 2,Power BI,Lisa Nguyen,10.0,13,7,True
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_004,Cohort 2,Power BI,Daniel Mitchell,7.4,8,2,True
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_005,Cohort 2,Power BI,Steven Jones,10.0,18,1,True
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_006,Cohort 2,Power BI,Edward Choi,0.0,0,0,False
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_007,Cohort 2,Power BI,Donald Wilson,0.0,0,0,False
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_008,Cohort 2,Power BI,Lucas Scott,4.7,9,1,True
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_009,Cohort 2,Power BI,Lucas Flores,0.0,0,0,False
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_010,Cohort 2,Power BI,Emeka Rogers,4.9,2,0,True
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_011,Cohort 2,Power BI,Yuki Chen,8.6,7,1,True
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_012,Cohort 2,Power BI,Jacob Liu,9.0,10,7,True
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_013,Cohort 2,Power BI,Brian Harris,7.3,2,5,True
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_014,Cohort 2,Power BI,Valentina Young,5.3,2,2,True
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_015,Cohort 2,Power BI,Nancy Rivera,2.1,3,0,True
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_016,Cohort 2,Power BI,Diego Smith,6.2,3,1,True
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_017,Cohort 2,Power BI,Dorothy Wright,10.0,0,3,True
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_018,Cohort 2,Power BI,Lisa Hill,3.3,2,0,True
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_019,Cohort 2,Power BI,Cynthia Wright,3.8,1,2,True
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_020,Cohort 2,Power BI,Donald Kumar,2.0,5,1,True
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_021,Cohort 2,Power BI,Vijay Clark,8.7,0,6,True
2026-01-23,2026,1,January,2026-01,Friday,3,PB_C2_022,Cohort 2,Power BI,Carol Mehta,0.0,0,0,False
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_001,Cohort 2,Power BI,Barbara Martinez,5.3,13,3,True
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_002,Cohort 2,Power BI,Jonathan Edwards,6.6,12,4,True
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_003,Cohort 2,Power BI,Lisa Nguyen,10.0,1,4,True
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_004,Cohort 2,Power BI,Daniel Mitchell,7.8,5,2,True
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_005,Cohort 2,Power BI,Steven Jones,8.3,2,4,True
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_006,Cohort 2,Power BI,Edward Choi,3.7,0,1,True
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_007,Cohort 2,Power BI,Donald Wilson,0.0,0,0,False
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_008,Cohort 2,Power BI,Lucas Scott,7.0,4,0,True
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_009,Cohort 2,Power BI,Lucas Flores,0.0,0,0,False
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_010,Cohort 2,Power BI,Emeka Rogers,0.0,0,0,False
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_011,Cohort 2,Power BI,Yuki Chen,5.6,3,0,True
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_012,Cohort 2,Power BI,Jacob Liu,9.2,2,4,True
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_013,Cohort 2,Power BI,Brian Harris,7.0,2,3,True
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_014,Cohort 2,Power BI,Valentina Young,4.6,2,5,True
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_015,Cohort 2,Power BI,Nancy Rivera,1.0,1,0,True
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_016,Cohort 2,Power BI,Diego Smith,0.0,0,0,False
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_017,Cohort 2,Power BI,Dorothy Wright,10.0,16,3,True
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_018,Cohort 2,Power BI,Lisa Hill,5.2,4,2,True
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_019,Cohort 2,Power BI,Cynthia Wright,5.9,3,2,True
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_020,Cohort 2,Power BI,Donald Kumar,0.0,0,0,False
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_021,Cohort 2,Power BI,Vijay Clark,10.0,5,6,True
2026-01-26,2026,1,January,2026-01,Monday,4,PB_C2_022,Cohort 2,Power BI,Carol Mehta,6.8,3,4,True
2026-01-27,2026,1,January,2026-01,Tuesday,4,PB_C2_001,Cohort 2,Power BI,Barbara Martinez,8.2,3,3,True
2026-01-27,2026,1,January,2026-01,Tuesday,4,PB_C2_002,Cohort 2,Power BI,Jonathan Edwards,7.1,2,3,True
2026-01-27,2026,1,January,2026-01,Tuesday,4,PB_C2_003,Cohort 2,Power BI,Lisa Nguyen,8.1,3,2,True
2026-01-27,2026,1,January,2026-01,Tuesday,4,PB_C2_004,Cohort 2,Power BI,Daniel Mitchell,4.9,13,4,True
2026-01-27,2026,1,January,2026-01,Tuesday,4,PB_C2_005,Cohort 2,Power BI,Steven Jones,10.0,0,7,True
2026-01-27,2026,1,January,2026-01,Tuesday,4,PB_C2_006,Cohort 2,Power BI,Edward Choi,0.0,0,0,False
2026-01-27,2026,1,January,2026-01,Tuesday,4,PB_C2_007,Cohort 2,Power BI,Donald Wilson,0.0,0,0,False
2026-01-27,2026,1,January,2026-01,Tuesday,4,PB_C2_008,Cohort 2,Power BI,Lucas Scott,7.3,10,3,True
2026-01-27,2026,1,January,2026-01,Tuesday,4,PB_C2_009,Cohort 2,Power BI,Lucas Flores,0.0,0,0,False
2026-01-27,2026,1,January,2026-01,Tuesday,4,PB_C2_010,Cohort 2,Power BI,Emeka Rogers,4.7,2,1,True
2026-01-27,2026,1,January,2026-01,Tuesday,4,PB_C2_011,Cohort 2,Power BI,Yuki Chen,7.6,11,1,True
2026-01-27,2026,1,January,2026-01,Tuesday,4,PB_C2_012,Cohort 2,Power BI,Jacob Liu,7.1,15,5,True
2026-01-27,2026,1,January,2026-01,Tuesday,4,PB_C2_013,Cohort 2,Power BI,Brian Harris,3.6,8,5,True
2026-01-27,2026,1,January,2026-01,Tuesday,4,PB_C2_014,Cohort 2,Power BI,Valentina Young,7.1,11,1,True
2026-01-27,2026,1,January,2026-01,Tuesday,4,PB_C2_015,Cohort 2,Power BI,Nancy Rivera,0.0,0,0,False
2026-01-27,2026,1,January,2026-01,Tuesday,4,PB_C2_016,Cohort 2,Power BI,Diego Smith,0.0,0,0,False
2026-01-27,2026,1,January,2026-01,Tuesday,4,PB_C2_017,Cohort 2,Power BI,Dorothy Wright,8.8,1,0,True
2026-01-27,2026,1,January,2026-01,Tuesday,4,PB_C2_018,Cohort 2,Power BI,Lisa Hill,2.8,5,1,True
2026-01-27,2026,1,January,2026-01,Tuesday,4,PB_C2_019,Cohort 2,Power BI,Cynthia Wright,0.0,0,0,False
2026-01-27,2026,1,January,2026-01,Tuesday,4,PB_C2_020,Cohort 2,Power BI,Donald Kumar,2.7,0,0,True
